  0.68783455E+01  0.15623028E+02
  0.68973826E+01  0.15633068E+02
  0.69164197E+01  0.15638789E+02
  0.69354567E+01  0.15640520E+02
  0.69544938E+01  0.15638593E+02
  0.69735309E+01  0.15633318E+02
  0.69925680E+01  0.15624973E+02
  0.70116050E+01  0.15613787E+02
  0.70306421E+01  0.15599937E+02
  0.70496792E+01  0.15583529E+02
  0.70687162E+01  0.15564592E+02
  0.70877533E+01  0.15543031E+02
  0.71067904E+01  0.15518518E+02
  0.71258275E+01  0.15490090E+02
  0.71448645E+01  0.15454663E+02
  0.71639016E+01  0.15404821E+02
  0.71829387E+01  0.15339567E+02
  0.72019757E+01  0.15267914E+02
  0.72210128E+01  0.15194666E+02
  0.72400499E+01  0.15121538E+02
  0.72590870E+01  0.15049395E+02
  0.72781240E+01  0.14978855E+02
  0.72971611E+01  0.14910449E+02
  0.73161982E+01  0.14844663E+02
  0.73352352E+01  0.14781937E+02
  0.73542723E+01  0.14722662E+02
  0.73733094E+01  0.14667168E+02
  0.73923465E+01  0.14615716E+02
  0.74113835E+01  0.14568489E+02
  0.74304206E+01  0.14525593E+02
  0.74494577E+01  0.14487051E+02
  0.74684947E+01  0.14452813E+02
  0.74875318E+01  0.14422754E+02
  0.75065689E+01  0.14396687E+02
  0.75256060E+01  0.14374372E+02
  0.75446430E+01  0.14355524E+02
  0.75636801E+01  0.14339830E+02
  0.75827172E+01  0.14326953E+02
  0.76017542E+01  0.14316551E+02
  0.76207913E+01  0.14308282E+02
  0.76398284E+01  0.14301823E+02
  0.76588655E+01  0.14296875E+02
  0.76779025E+01  0.14293188E+02
  0.76969396E+01  0.14290584E+02
  0.77159767E+01  0.14288992E+02
  0.77350137E+01  0.14288515E+02
  0.77540508E+01  0.14289496E+02
  0.77730103E+01  0.14281234E+02
  0.77919698E+01  0.14276239E+02
  0.78109293E+01  0.14274730E+02
  0.78298888E+01  0.14276942E+02
  0.78488483E+01  0.14283115E+02
  0.78678078E+01  0.14293477E+02
  0.78867673E+01  0.14308218E+02
  0.79057268E+01  0.14327466E+02
  0.79246863E+01  0.14351252E+02
  0.79436458E+01  0.14379483E+02
  0.79626053E+01  0.14411889E+02
  0.79815648E+01  0.14447968E+02
  0.80005243E+01  0.14486871E+02
  0.80194838E+01  0.14527248E+02
  0.80384433E+01  0.14567176E+02
  0.80574028E+01  0.14604654E+02
  0.80763622E+01  0.14638819E+02
  0.80953217E+01  0.14670417E+02
  0.81142812E+01  0.14700875E+02
  0.81332407E+01  0.14731488E+02
  0.81522002E+01  0.14763228E+02
  0.81711597E+01  0.14796785E+02
  0.81901192E+01  0.14832603E+02
  0.82090787E+01  0.14870877E+02
  0.82280382E+01  0.14911527E+02
  0.82469977E+01  0.14954174E+02
  0.82659572E+01  0.14998131E+02
  0.82849167E+01  0.15042423E+02
  0.83038762E+01  0.15085858E+02
