  0.38659013E+01 -0.99069108E+01
  0.38807079E+01 -0.99219357E+01
  0.38955145E+01 -0.99355339E+01
  0.39103211E+01 -0.99477040E+01
  0.39251277E+01 -0.99584450E+01
  0.39399343E+01 -0.99677559E+01
  0.39547409E+01 -0.99756358E+01
  0.39695476E+01 -0.99820840E+01
  0.39843542E+01 -0.99870999E+01
  0.39991608E+01 -0.99906831E+01
  0.40139674E+01 -0.99928331E+01
  0.40287740E+01 -0.99935497E+01
  
  0.00000000E+00 -0.53798524E+01
  0.14746336E-01 -0.53823422E+01
  0.29492673E-01 -0.53898053E+01
  0.44239009E-01 -0.54022220E+01
  0.58985345E-01 -0.54195598E+01
  0.73731681E-01 -0.54417738E+01
  0.88478018E-01 -0.54688071E+01
  0.10322435E+00 -0.55005915E+01
  0.11797069E+00 -0.55370483E+01
  0.13271703E+00 -0.55780891E+01
  0.14746336E+00 -0.56236168E+01
  0.16220970E+00 -0.56735265E+01
  0.17695604E+00 -0.57277065E+01
  0.19170237E+00 -0.57860394E+01
  0.20644871E+00 -0.58484032E+01
  0.22119504E+00 -0.59146721E+01
  0.23594138E+00 -0.59847178E+01
  0.25068772E+00 -0.60584103E+01
  0.26543405E+00 -0.61356187E+01
